id,lat,lon,city,state
129341,26.76989096,77.99481315,BAREH MORI,Rajasthan
129342,26.76824815,77.08269578,JATNAGLA,Rajasthan
129343,26.22657724,76.3712847,VILLAGE DEVALI,Rajasthan
129344,24.3772039,76.18066748,RAIPUR,Rajasthan
129345,24.30505372,76.15533749,KALITALAI,Rajasthan
129346,27.12568389,81.87106667,null,Uttar Pradesh
129347,26.45708793,83.80954707,SONUGHAT,Uttar Pradesh
129348,26.5631,83.7284,BAITALPUR,Uttar Pradesh
129349,27.10738425,83.17492508,DHANI BAZAR,Uttar Pradesh
129350,27.3689,82.0776,JANKI NAGAR,Uttar Pradesh
129351,27.425,82.1712,BALRAMPUR,Uttar Pradesh
129352,27.1648,81.976,GONDA,Uttar Pradesh
129353,26.6461,83.581,CHAURI CHAURA,Uttar Pradesh
129354,26.7226,83.4359,"RANIDEEH , GORAKHPUR",Uttar Pradesh
129355,26.4056,83.83,KUKHUNDU,Uttar Pradesh
129356,27.41169523,82.94705516,SHOHARATGARH,Uttar Pradesh
129357,22.50052258,82.54266886,KATGHORA,Chhattisgarh
129358,22.99362,83.0511,LAKHANPUR,Chhattisgarh
129359,20.97226045,81.85519633,NAWAPARA RAJIM,Chhattisgarh
129360,23.2163492,83.103233,ANUJNAGAR,Chhattisgarh
129361,22.51328585,82.54935409,KATGHORA,Chhattisgarh
129362,22.2774865,82.27501238,BELTARA,Chhattisgarh
129363,22.37917446,82.35424484,PALI,Chhattisgarh
129364,22.26198304,82.14528466,RATANPUR,Chhattisgarh
129365,22.91085716,82.95081675,UDAIPUR,Chhattisgarh
129366,23.05422542,83.09954489,SINGITANA,Chhattisgarh
129367,20.21114,73.02406,VASONA,Dadra and Nagar Haveli
129368,20.15845215,73.03058172,KHADOLI,Dadra and Nagar Haveli
129369,20.26671,72.98492,SILVASSA,Dadra and Nagar Haveli
129370,30.55375395,77.28265062,NAHAN,Himachal Pradesh
129371,29.52391667,75.84268333,UKLANA,Haryana
129372,18.63335,76.96852,SHIRUR TAJBAND,Maharashtra
129373,18.96859596,76.77022934,GANGAKHED,Maharashtra
129374,18.98887928,76.18704693,Telgaon,Maharashtra
129375,18.9534292,75.63514879,CHARATAPHATA,Maharashtra
129376,19.51964962,77.01609135,GOLEGAON,Maharashtra
129377,18.9595,77.12762,NANDED,Maharashtra
129378,19.05864,77.23961,NANDED,Maharashtra
129379,18.99236,75.72584,BEED,Maharashtra
129380,26.51449313,78.02487055,MUDIA KHEDA,Madhya Pradesh
129381,26.17176197,77.20282445,VIRPUR,Madhya Pradesh
129382,26.24411731,77.38445292,SABALGARH,Madhya Pradesh
129383,26.48180874,77.95392076,MORENA GAON,Madhya Pradesh
129384,26.30892215,77.63271245,null,Madhya Pradesh
129385,26.97677475,75.55033905,RAMLA KA BAS,Rajasthan
129386,26.9802,75.6069,KALWAR,Rajasthan
129387,26.9815,75.3856,JOBNER,Rajasthan
129388,26.59689312,75.97301227,CHAKSU,Rajasthan
129389,22.8417,87.94742,JUNGLEPARA,West Bengal
129390,22.6674522,88.87481598,MATHURAPUR,West Bengal
129391,23.00046559,87.61514357,null,West Bengal
129392,23.07359416,87.34572775,BANDGABA,West Bengal
129393,23.05483418,87.43607012,JOYPUR,West Bengal
129394,22.83631,88.14318,SINGUR,West Bengal
129395,22.87587,87.79163,ARAMBAG,West Bengal
129396,20.28099,72.92298,NAROLI,Dadra and Nagar Haveli
129397,13.326342,77.236402,URDIGERE,Karnataka
129398,19.70561,77.1657,HINGOLI,Maharashtra
129399,17.25269083,75.01049604,HATID,Maharashtra
129400,20.65376,78.4954,DEOLI,Maharashtra
129401,16.88228,74.68215,SANGLI,Maharashtra
129402,20.82357,78.69613,SELOO,Maharashtra
129403,20.71500482,78.57391835,WARDHA,Maharashtra
129404,20.71586814,78.52663636,WARDHA,Maharashtra
129405,20.8575129,78.87387544,KHADKI,Maharashtra
129406,18.6901908,76.94920858,AHMEDPUR,Maharashtra
129407,17.54712523,75.52223377,MANHNUR,Maharashtra
129408,17.43320022,75.18980785,SANGOLA,Maharashtra
129409,17.66871404,75.85734798,BELATI,Maharashtra
129410,20.72695,78.58577,SAWANGI,Maharashtra
129411,17.02631269,74.81737513,SHIRDHON,Maharashtra
129412,16.78125341,74.55924538,JAYSINGPUR,Maharashtra
129413,16.73722905,74.29792988,HERLE,Maharashtra
129414,19.60091,77.6887,MH 0350,Maharashtra
129415,20.86589751,78.91936585,WADGAON,Maharashtra
129416,29.437437,73.305875,SAMIJA KOTHI,Rajasthan
129417,29.7034,73.63174,PADAMPUR,Rajasthan
129418,29.00705,73.06475,GHARSANA,Rajasthan
129419,29.20068554,73.22441322,79GB,Rajasthan
129420,29.52467,73.44046,RASINGHNAGAR,Rajasthan
129421,29.78080491,80.04312515,BERI NAG,Uttarakhand
129422,22.21715,88.70429,SONAKHALI,West Bengal
129423,22.5093,88.76458,MALANCHA,West Bengal
129424,22.28332,88.455111,GOCHARAN,West Bengal
129425,22.35276,88.43633,BARUIPUR,West Bengal
129426,22.44053,88.39654,NARENDRAPUR,West Bengal
129427,22.35547,88.43507,BARUIPUR,West Bengal
129428,22.50781,88.76066,MALANCHA,West Bengal
129429,22.41395,82.6686,DARRI,Chhattisgarh
129430,22.81652643,82.06930841,KOTMI,Chhattisgarh
129431,22.55625909,83.61282314,LUDEG,Chhattisgarh
129432,22.37055122,82.55421085,DIPKA,Chhattisgarh
129433,30.376356,77.205942,SADHAURA,Haryana
129434,30.22580287,77.04856581,BARARA,Haryana
129435,17.999922,77.322671,BIDAR,Karnataka
129436,17.9346,77.47582,BIDAR,Karnataka
129437,16.4962,73.74526,VAIBAHWADI,Maharashtra
129438,21.15373737,75.88986242,SAVDA,Maharashtra
129439,18.8788,76.54785,PARLI,Maharashtra
129440,21.15387,75.89109,SAVDA,Maharashtra
129441,21.25096208,75.32700459,CHOPAD,Maharashtra
129442,20.91623934,75.34655194,ERANDOL,Maharashtra
129443,20.53238443,74.83388915,PILLKHOD,Maharashtra
129444,21.17053583,75.67638,YAWAL,Maharashtra
129445,21.22000101,75.45007666,Adawat,Maharashtra
129446,21.40824651,74.7232534,ARTHE,Maharashtra
129447,21.55584295,74.01394859,AKKALKUWA,Maharashtra
129448,21.24671,76.04006,RAVER,Maharashtra
129449,16.37823,73.39401,DEVGARH,Maharashtra
129450,20.49553168,74.03041199,KALWAN,Maharashtra
129451,15.85028223,73.63376002,UBHADANDA,Maharashtra
129452,16.92532455,73.31405564,PAWAS (GOLAP),Maharashtra
129453,20.66423841,75.37222286,PACHORA,Maharashtra
129454,19.2270148,83.42157014,null,Odisha
129455,27.06619,77.51684,ROOPBAS,Rajasthan
129456,12.334121,79.39336,ANNAMANGALAM,Tamil Nadu
129457,28.85098876,79.91008759,JAMOUR,Uttarakhand
129458,22.97596,86.84648,BANKURA,West Bengal
129459,22.98896,86.85157,KHATRA,West Bengal
129460,22.4135425,87.74489971,DAKSHIN MECHOGRAM,West Bengal
129461,22.386907,87.879035,BURARI,West Bengal
129462,23.29321565,86.63154504,null,West Bengal
129463,22.3794553,87.74223388,PANSKURA,West Bengal
129464,23.07841,88.27771,PANDUA,West Bengal
129465,21.51735349,80.99452596,CHUIKHADAN,Chhattisgarh
129466,21.28913215,81.00912811,SINGARPOOR,Chhattisgarh
129467,21.12149447,81.04541302,CHIKHLI,Chhattisgarh
129468,30.34612,76.83956,AMBALA CANTT,Haryana
129469,30.33144,76.88908,AMBALA,Haryana
129470,21.18216095,73.96084965,VISARWADI,Maharashtra
129471,19.55820774,83.49410318,BURJUGUDA,Odisha
129472,12.90727,79.32384,ARCOT,Tamil Nadu
129473,25.7283,82.6705,JAUNPUR,Uttar Pradesh
129474,24.637,83.0588,ROBERTSGANJ,Uttar Pradesh
129475,27.36756189,83.10277166,BIRDPPUR,Uttar Pradesh
129476,25.09623,82.59689,BARKACHHA,Uttar Pradesh
129477,24.1189,82.7553,SHAKTINAGAR,Uttar Pradesh
129478,24.68358,83.06392,URMAURA,Uttar Pradesh
129479,24.9184,83.0459,SUKRIT,Uttar Pradesh
129480,24.8613,82.8842,DHANSIRIYA,Uttar Pradesh
129481,25.3735,82.5681,BHADOHI,Uttar Pradesh
129482,24.52604357,83.02293865,SINDURIYA,Uttar Pradesh
129483,27.1564,82.9213,BANSI,Uttar Pradesh
129484,24.55583,83.04342,SALKHAN,Uttar Pradesh
129485,24.47763,83.0313,DALA,Uttar Pradesh
129486,25.11545,83.03443,ADALHAT,Uttar Pradesh
129487,24.74822028,83.05417256,DEURARAJA,Uttar Pradesh
129488,25.51215778,82.57796288,RAMPUR,Uttar Pradesh
129489,24.91150511,83.05063248,LOHARA,Uttar Pradesh
129490,24.20062678,82.76481628,AURI,Uttar Pradesh
129491,25.34712878,82.56701946,BAADI,Uttar Pradesh
129492,29.1449137,79.46963813,HALDWANI,Uttarakhand
129493,23.55576745,86.68100836,RAGHUNATHPUR,West Bengal
129494,20.31465845,81.4619965,MAKDI,Chhattisgarh
129495,29.9659,76.8318,THANESAR,Haryana
129496,29.99228,77.01232,KURUKSHETRA,Haryana
129497,30.2357,77.3571,CHHACHHRAULI,Haryana
129498,29.97564609,76.88942986,KURUKSHETRA,Haryana
129499,30.2759,77.47623,KHIZRABAD,Haryana
129500,29.98050184,76.5858043,PHHEOWA,Haryana
129501,30.27978,77.48541,KHIZRABAD,Haryana
129502,30.0319,76.5062,BAKHLI,Haryana
129503,30.055,76.35564,GHULA,Haryana
129504,30.24571,77.38035,CHHACHHRAULI,Haryana
129505,29.97936,76.90996,PIPLI (KURUKSHETRA),Haryana
129506,30.0385,77.1613,RADAUR,Haryana
129507,29.99561,77.05471,LADWA,Haryana
129508,29.993095,77.026846,VILLAGE NEWARSI,Haryana
129509,30.020432,77.133161,VILLAGE GHEESPUR,Haryana
129510,23.28325658,85.30867646,PUGRU,Jharkhand
129511,19.87409,75.32927,AURANGABAD,Maharashtra
129512,19.13379,77.3433,DHANEGAON,Maharashtra
129513,19.5842,76.22429,null,Maharashtra
129514,19.87413,75.36904,AURANGABAD,Maharashtra
129515,20.1332,79.00281,PATALA,Maharashtra
129516,20.05449,78.96549,LALGUDA,Maharashtra
129517,18.83473,77.53419,AHMEDNAGAR,Maharashtra
129518,20.38800794,78.16125556,PARWAH,Maharashtra
129519,20.9851025,77.7166345,REOSA,Maharashtra
129520,20.67526202,77.83379675,NANDGAONKHANDESHWAR,Maharashtra
129521,19.86933703,75.63678255,SHEKTA,Maharashtra
129522,19.86784,75.88367779,JALNA,Maharashtra
129523,20.96349326,74.13614252,PIMPALNER,Maharashtra
129524,19.85995933,75.8456497,JALNA,Maharashtra
129525,19.687653,76.255702,WATUR PHATA,Maharashtra
129526,19.99120175,78.9924818,WANI,Maharashtra
129527,21.13696135,77.56821379,ASEGAON,Maharashtra
129528,19.871455,75.800398,DHAWALWADI,Maharashtra
129529,20.48876524,77.87167933,NER,Maharashtra
129530,20.69654919,77.75967747,MAHULI CHOR,Maharashtra
129531,19.86831929,75.7475245,MATREWADI,Maharashtra
129532,21.00632218,75.29990514,DHRANGAON,Maharashtra
129533,19.865823,75.474167,SHENDRA,Maharashtra
129534,19.869648,75.661181,WARUDI,Maharashtra
129535,20.07420728,78.93505031,CHIKALGAON,Maharashtra
129536,20.9928,77.7098,WALGAON,Maharashtra
129537,26.31598415,78.11641997,RAIRU,Madhya Pradesh
129538,25.4977816,77.0631133,KARAHAL,Madhya Pradesh
129539,25.5465647,77.35765497,POHRI,Madhya Pradesh
129540,25.46,77.60545,SINGHNIWAS,Madhya Pradesh
129541,28.43754,74.51662,VILLAGE SAWAI BALWANIA,Rajasthan
129542,29.033531,73.073733,SATRANA,Rajasthan
129543,28.45512,74.53706,UDSAR BHEBHRAN,Rajasthan
129544,23.47657,86.53009,JHAPRAMORE,West Bengal
129545,20.71632084,81.23827563,JHALMALA,Chhattisgarh
129546,21.45484146,81.33558065,DHAMDHA,Chhattisgarh
129547,29.88852,77.04954,INDRI,Haryana
129548,29.9575898,77.04745726,BAROUNDI,Haryana
129549,29.8579,77.0357,NORTA,Haryana
129550,29.7284,76.987,KARNAL,Haryana
129551,13.29981181,76.25637761,ARASIKERE,Karnataka
129552,12.89308626,76.37910644,CHANNARAYAPATNA,Karnataka
129553,20.14531,74.2362,null,Maharashtra
129554,20.4509925,74.18031797,GUNJALNAGAR,Maharashtra
129555,20.46532434,74.18459072,DEOLA,Maharashtra
129556,20.73939611,74.14188727,KARANJAD,Maharashtra
129557,20.14265,74.22194,LASALGAON,Maharashtra
129558,20.7904022,74.132516,TAHARABAD,Maharashtra
129559,20.18784778,80.00098627,GADCHIROLI,Maharashtra
129560,19.94039878,79.12830644,GHUGHUS,Maharashtra
129561,29.25405,74.39278,RAVATSAR,Rajasthan
129562,28.43211,74.52004,SARDARSAHAR,Rajasthan
129563,27.71205,74.46929,SUJANGARGH,Rajasthan
129564,26.783975,74.857826,ROOPANGARH,Rajasthan
129565,27.14492,74.85838,KUCHAMAN CITY,Rajasthan
129566,28.0557,74.604,RATANGARGH,Rajasthan
129567,27.14652,74.85879,KUCHAMAN CITY,Rajasthan
129568,26.87914,74.77773,PARBATSAR,Rajasthan
129569,27.0008,74.79419,MANGLANA,Rajasthan
129570,28.90961,74.24835,PALLU,Rajasthan
129571,27.75137995,74.44951755,DEVANI,Rajasthan
129572,28.51288,74.4744,SARDARSAHAR,Rajasthan
129573,27.28916,74.74322,MAULASAR,Rajasthan
129574,27.15681,74.85125,KUCHAMAN DEEDWANA,Rajasthan
129575,27.41324305,74.56030392,DIDWANA,Rajasthan
129576,26.188912,75.042493,BORADA,Rajasthan
129577,26.438511,75.032359,ARAIN,Rajasthan
129578,28.0364367,74.60515005,Ratangarh,Rajasthan
129579,25.7238,82.2713,MACHLISHAHR,Uttar Pradesh
129580,25.43223385,81.99298104,GOPALPATTI,Uttar Pradesh
129581,25.576033,82.119252,KHAWAJGIPATTI,Uttar Pradesh
129582,30.93562,77.610415,NERWA,Himachal Pradesh
129583,29.71083,77.01389,KARNAL,Haryana
129584,29.90677765,76.35662837,SIWAN,Haryana
129585,23.48423178,85.0260146,CHALIO,Jharkhand
129586,19.1419,76.21172,MAJLEGAON,Maharashtra
129587,20.70604,75.68292,PAHUR,Maharashtra
129588,20.27501,75.64064,AURANGABAD,Maharashtra
129589,21.10302595,76.08120928,PURNAR,Maharashtra
129590,21.11809692,74.32734044,NIZAMPUR,Maharashtra
129591,21.04794695,76.11410746,MUKTAEENAGAR,Maharashtra
129592,20.01493,75.203495,KHULTABAD,Maharashtra
129593,20.6618792,75.69656262,VAKOD,Maharashtra
129594,20.31754,75.65475,AURANGABAD,Maharashtra
129595,20.5921342,75.72430411,SOYGAON,Maharashtra
129596,20.4346538,75.70057947,Golegaon,Maharashtra
129597,20.62945071,75.71381131,Vakod,Maharashtra
129598,20.68965399,75.68725744,PAHUR,Maharashtra
129599,19.8707056,75.42466164,GOPALPUR,Maharashtra
129600,20.83940083,75.65927345,Neri,Maharashtra
129601,20.11657027,75.46584645,PAAL PHAATA,Maharashtra
129602,20.52374378,75.74634232,Ajanta,Maharashtra
129603,20.19847318,75.55482388,ALANAD,Maharashtra
129604,20.08547783,75.41796684,PHULAMBRI,Maharashtra
129605,20.09165449,75.59947411,Kolte Takli,Maharashtra
129606,30.49277,76.40569,JAKHWALI,Punjab
129607,30.10058836,76.53416796,BIBIPUR (RAUDJAGIR),Punjab
129608,30.31356822,76.42020359,GHALORI,Punjab
129609,30.19807096,76.50106414,GUTHMURA,Punjab
129610,27.2272,75.2864,KHACHARIAWAS,Rajasthan
129611,28.21664467,75.58346164,JHUNJHUNU,Rajasthan
129612,27.18194375,75.63683295,KALADERA,Rajasthan
129613,27.10036319,75.38627376,Ramjipura Khurd,Rajasthan
129614,27.72403,75.21556,DADIYA,Rajasthan
129615,27.88268,75.24663,NAVALGARGH,Rajasthan
129616,27.65946639,75.18149875,SHIVSINGHPURA,Rajasthan
129617,11.54389,79.55688,VADALUR,Tamil Nadu
129618,30.48706871,78.04020146,KEMPTY,Uttarakhand
129619,21.33300341,81.76059505,DONDEKHURD,Chhattisgarh
129620,21.27586832,81.69344549,SADDU,Chhattisgarh
129621,21.36708801,81.80402756,SARAGAON,Chhattisgarh
129622,22.26257878,82.7281555,URGA,Chhattisgarh
129623,29.71859,76.91704,KARNAL,Haryana
129624,13.152582,77.568112,BANGALORE,Karnataka
129625,13.2960367,77.55049442,DODDABALAPUR,Karnataka
129626,20.88724215,79.28911909,UDASA,Maharashtra
129627,21.10207,79.14634,GOHNI,Maharashtra
129628,19.71928472,79.69209461,GONDPIPRI,Maharashtra
129629,20.83831427,79.34116481,UMRED,Maharashtra
129630,20.58611244,79.6781561,NAGHBID,Maharashtra
129631,20.76393161,79.52509396,BHIWAPUR,Maharashtra
129632,24.16429911,81.31076374,DEVLOND,Madhya Pradesh
129633,24.03836752,81.37448127,BEOHARI,Madhya Pradesh
129634,23.698858,81.388748,JAISINGHNAGAR,Madhya Pradesh
129635,20.53709688,86.45413533,BARUA,Odisha
129636,20.48176,86.06011,SALIPUR,Odisha
129637,20.49544,85.94673,null,Odisha
129638,24.41342323,75.83754781,BHAWANI MANDI,Rajasthan
129639,24.72561357,76.38543414,KHANPUR TEHSIL,Rajasthan
129640,24.88191,74.29442,KAPASAN,Rajasthan
129641,24.6588116,73.8728583,NAHAR MAGRA,Rajasthan
129642,12.09547,79.12692,VERAIYUR,Tamil Nadu
129643,12.51199277,79.14147379,POLUR,Tamil Nadu
129644,12.99204,79.13388,KATPATI,Tamil Nadu
129645,12.43912,79.11013,KALASAPAKKAM,Tamil Nadu
129646,12.94230405,79.13515478,VIRUTHAMBUT,Tamil Nadu
129647,26.38089455,82.3762359,MEHRUABAZAR,Uttar Pradesh
129648,26.31560579,82.10376968,TATYANAGAR,Uttar Pradesh
129649,23.26964172,87.11810883,null,West Bengal
129650,23.33001816,87.22666156,BELIATORE,West Bengal
129651,22.94073814,87.07544599,BENIADOBA,West Bengal
129652,29.3517316,75.927725,BARWALA,Haryana
129653,29.33006,76.0782116,KHERI JALAB,Haryana
129654,22.61923598,86.1441242,HATA,Jharkhand
129655,17.57412,76.56971,ALAND,Karnataka
129656,17.32353,76.86912,GULBARGA SEDAM RD,Karnataka
129657,17.44483,76.67134,KADGANCHI,Karnataka
129658,17.38849296,76.71414181,PATTHAN CROSS,Karnataka
129659,19.44915211,74.60111588,null,Maharashtra
129660,21.45903,78.24215,WARUD,Maharashtra
129661,19.52068,74.96007,NEWASA,Maharashtra
129662,19.65709879,74.48778959,null,Maharashtra
129663,20.22156,74.44039,MANMAD,Maharashtra
129664,17.0198,74.607,null,Maharashtra
129665,19.89661,74.48259,KOPERGAON,Maharashtra
129666,20.26143,74.43998,MANMAD,Maharashtra
129667,19.71282,74.47971,RAHATA,Maharashtra
129668,17.01892395,74.60664396,TASGAON,Maharashtra
129669,20.13550254,74.44924504,TANDULWADI,Maharashtra
129670,20.48354695,74.50935259,NAGAON,Maharashtra
129671,19.31162936,74.65518922,RAHURI,Maharashtra
129672,21.31693325,78.0003756,YEARLA,Maharashtra
129673,19.20066047,74.67662543,VILAD,Maharashtra
129674,19.39308219,74.64778546,RAHURI,Maharashtra
129675,19.58647754,74.51434106,LOHEGAON,Maharashtra
129676,19.52302706,74.5438239,KOLHAR,Maharashtra
129677,21.08926526,77.89113351,DAVARGAON,Maharashtra
129678,19.88309602,74.48644658,KOPERGAON,Maharashtra
129679,19.74844773,74.47756261,SHIRDI,Maharashtra
129680,18.1404635,74.56699471,BARAMATI,Maharashtra
129681,20.04102,74.48514,YEOLA,Maharashtra
129682,18.28152638,74.52183807,UNDAWADI,Maharashtra
129683,20.36872776,74.48151112,"CHONDI VILLAGE, MALEGAON",Maharashtra
129684,20.06088382,79.6950077,MUL,Maharashtra
129685,25.089919,77.652638,PACHAWALI,Madhya Pradesh
129686,25.12223077,77.62029004,LUKWASA,Madhya Pradesh
129687,22.14623079,85.40551342,THAKURANI,Odisha
129688,22.18045814,84.31404051,BARGAON,Odisha
129689,22.22807552,84.45901592,KUTRA,Odisha
129690,21.87281,83.99861,null,Odisha
129691,22.23973,84.74427,ROURKELA,Odisha
129692,30.21742,76.25029,BIJALPUR,Punjab
129693,29.89781259,76.03399247,SAILWALA,Punjab
129694,30.13609728,76.19784578,MALKANA,Punjab
129695,29.97343832,76.06625392,NIAL,Punjab
129696,29.75319847,75.9032078,GANOTA,Punjab
129697,30.16753,76.21734,SAMANA,Punjab
129698,30.49255,74.56672,MUKTSAR,Punjab
129699,29.84080909,75.93179494,BHUNDER BHAINI,Punjab
129700,30.07271968,76.1439684,PATIALA,Punjab
129701,24.52148,74.18296,BHINDER,Rajasthan
129702,23.51362636,74.71001816,DANPUR,Rajasthan
129703,23.55855,74.3835016,BANSWARA OML,Rajasthan
129704,11.51562628,79.32845695,VRIDHACHALAM,Tamil Nadu
129705,30.51731,77.203926,KUMARSAIN,Himachal Pradesh
129706,29.0082,76.9783,SONIPAT,Haryana
129707,28.98612571,77.18129396,MIRAKPUR,Haryana
129708,30.13539,76.33658,KAMERI,Haryana
129709,29.6635,76.4291,KAITHAL,Haryana
129710,29.08897,76.78555,LATH,Haryana
129711,29.20497,76.584,ISHAPUR KHERI,Haryana
129712,29.9798,76.3486,KAITHAL,Haryana
129713,29.5294,76.5814,ASSAND,Haryana
129714,29.29263761,76.39388825,JIND,Haryana
129715,30.06876,76.32384522,VILLAGE SADARHERI,Haryana
129716,28.96095,77.10765,KHEWRA,Haryana
129717,28.97592283,77.14424163,SONIPAT,Haryana
129718,29.5163,76.60568,ASSAND,Haryana
129719,29.86963851,76.35946495,VILLAGE SIWAN,Haryana
129720,28.97391052,77.06401358,SULTANPUR,Haryana
129721,23.98586,83.78633,null,Jharkhand
129722,30.68517,75.85245,POHIR,Punjab
129723,30.5012,75.88831,MALERKOTLA,Punjab
129724,30.7871,75.8609,LUDHIANA,Punjab
129725,30.80009,75.87005,SHREEN,Punjab
129726,30.5963862,75.87885602,BALLEWAL,Punjab
129727,30.43353642,75.89137389,BHASAUR,Punjab
129728,30.29208,75.83427,BANGAWALI,Punjab
129729,30.70297,75.84754,LEHRA,Punjab
129730,30.61598677,75.8768547,KUPKALAN,Punjab
129731,30.53202372,75.88684569,MALERKOTLA,Punjab
129732,30.8507319,75.86046348,GILL,Punjab
129733,24.58778,72.71514,MOUNT ABU,Rajasthan
129734,26.4817683,76.7063516,GANGAPUR CITY,Rajasthan
129735,13.14987463,80.22253345,MADHAVARAM,Tamil Nadu
129736,29.90900338,79.61553812,BAIJNATH-GARUR,Uttarakhand
129737,24.45631,88.09839,null,West Bengal
129738,23.95798484,87.68163318,null,West Bengal
129739,23.45022011,88.53734582,BHANDERKHOLA,West Bengal
129740,23.61667358,88.53251772,BAROANDULIA,West Bengal
129741,24.42251,88.24681,LALGOLA,West Bengal
129742,23.74017,88.5443,TEHATTA,West Bengal
129743,24.2352,88.2855,null,West Bengal
129744,24.00405,88.65851,"SUNDALPUR, KARIMPUR",West Bengal
129745,29.21521666,76.1270666,NARNAUND,Haryana
129746,29.37495,76.33802,JIND,Haryana
129747,29.6498,76.8578,KARNAL,Haryana
129748,28.63242342,75.62706236,BEHAL,Haryana
129749,28.85797445,75.90333704,TOSHAM,Haryana
129750,29.21448333,76.11833333,NARNAUND,Haryana
129751,16.83962,75.53019,TIKOTA,Karnataka
129752,16.73896139,75.18476505,DESARATTI,Karnataka
129753,21.23104,75.28533,CHOPDA,Maharashtra
129754,20.32376,86.53547,KUJANG,Odisha
129755,20.9661698,86.06451749,DANGADI,Odisha
129756,30.56667321,76.23608082,CHAHAL,Punjab
129757,30.1251635,75.8137192,SUNAM,Punjab
129758,30.07263,75.27504,BATHINDA,Punjab
129759,30.38342,76.17291,NABHA,Punjab
129760,30.03822633,75.4162102,KHIALA,Punjab
129761,30.10349385,75.08962578,KOT FATTA,Punjab
129762,30.06484,75.53172,BHIKKI,Punjab
129763,30.45221,76.22667,SAHAULI,Punjab
129764,30.10034,75.67748,CHEEMAMANDI,Punjab
129765,30.546,76.23848,CHAHAL,Punjab
129766,30.65210156,76.27889961,JASSRAN,Punjab
129767,29.3097,78.5007,DHAMPUR,Uttar Pradesh
129768,29.3360379,77.84731597,JANSATH,Uttar Pradesh
129769,22.64202,88.20729,DOMJUR,West Bengal
129770,26.60906634,88.4813333,BHUTKI,West Bengal
129771,31.54842,76.90347,MAHADEV,Himachal Pradesh
129772,31.24354463,77.10087061,GHARYANA,Himachal Pradesh
129773,31.209075,77.170654,BASANTPUR,Himachal Pradesh
129774,16.34857,77.34901,CHICKSAGUR,Karnataka
129775,16.18885,77.36515,RAICHUR,Karnataka
129776,21.00940201,74.11664486,SAVRIMA,Maharashtra
129777,21.00343234,74.30620208,BHADANE,Maharashtra
129778,20.16477,85.69868,null,Odisha
129779,29.67349,75.23854,SARDULGARH,Punjab
129780,29.82732,75.34778,KHIALI CHEHLANWALI,Punjab
129781,30.10992,75.43976,RALLA,Punjab
129782,29.70381525,75.2394352,SARDULGARH,Punjab
129783,29.67220704,75.18571725,JHANDAKHURD,Punjab
129784,30.78022672,75.65042223,SUDHAR,Punjab
129785,30.0339,75.40168,MANSA,Punjab
129786,29.95759307,75.37562442,NANGAL,Punjab
129787,29.72242897,75.25142194,SARDULEWALA,Punjab
129788,30.58846201,75.58229238,DADAHUR,Punjab
129789,27.454225,76.541446,AKBARPUR,Rajasthan
129790,27.7391516,75.7840316,NEEM KA THANA,Rajasthan
129791,28.00464,75.78599,KHETRI,Rajasthan
129792,27.38449,75.961,SHAHPURA,Rajasthan
129793,27.42213,75.82413,AJITGARH,Rajasthan
129794,27.40434,76.30122,ALWAR,Rajasthan
129795,27.53497,76.69486,ALWAR,Rajasthan
129796,28.18958658,75.71800393,GADA KHERA,Rajasthan
129797,27.5282664,76.60440536,ALWAR,Rajasthan
129798,27.39401228,75.93943638,SHAHPURA,Rajasthan
129799,27.44174439,75.80867654,AJITGARH,Rajasthan
129800,27.2906,77.5291,BHARATPUR,Rajasthan
129801,26.47835762,80.38491417,SHUKLA GANJ,Uttar Pradesh
129802,26.65096567,81.3778581,GHARKUAIN,Uttar Pradesh
129803,25.4865,80.3531,BANDA,Uttar Pradesh
129804,26.60278059,81.33580106,JASEPUR,Uttar Pradesh
129805,26.31012647,81.02867553,GOJHARI,Uttar Pradesh
129806,26.79561,81.269315,BHANMAU,Uttar Pradesh
129807,26.17351249,81.22339267,MADHUPURI,Uttar Pradesh
129808,25.62726686,80.52897003,TINDWARIKHAS,Uttar Pradesh
129809,25.68450168,80.45499427,PALRA,Uttar Pradesh
129810,29.15883,79.15137,BAZPUR,Uttarakhand
129811,29.13749649,79.12487467,BAZPUR,Uttarakhand
129812,22.85795,88.42938,null,West Bengal
129813,22.82606,88.4059,SHYAMNAGAR,West Bengal
129814,22.7304,88.4015,DOPERE,West Bengal
129815,31.849495,76.200047,NEHRANPUKHAR,Himachal Pradesh
129816,29.3950166,76.6274666,SILAKERI,Haryana
129817,29.3778166,76.5354666,RAJANA KHURD,Haryana
129818,29.39286978,76.94375736,PANIPAT,Haryana
129819,29.345433,76.411766,MANOHARPUR,Haryana
129820,29.3169002,76.32719261,JIND WML,Haryana
129821,28.63194,75.93173,JUI,Haryana
129822,28.81385,76.12821,BHIWANI,Haryana
129823,29.38752242,76.59303188,VILLAGE JAIPUR,Haryana
129824,20.66270238,75.32314548,PACHORA,Maharashtra
129825,21.03247617,75.04365762,AMALNER,Maharashtra
129826,24.01439,75.34049,null,Madhya Pradesh
129827,24.0962484,77.68042664,SIRONJ,Madhya Pradesh
129828,23.77699382,79.17336057,GARHAKOTA,Madhya Pradesh
129829,24.07301312,77.54379988,MURWAS,Madhya Pradesh
